run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,49,44.71,39.71,44.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,50,45.21,40.21,45.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,51,45.71,40.71,45.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,52,46.21,41.21,46.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,53,46.71,41.71,46.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,54,47.21,42.21,47.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,55,47.71,42.71,47.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,56,48.21,43.21,48.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,57,48.71,43.71,48.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,58,49.21,44.21,49.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,59,49.71,44.71,49.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,60,50.21,45.21,50.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,61,50.71,45.71,50.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,62,51.21,46.21,51.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,63,51.71,46.71,51.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,64,52.21,47.21,52.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,65,52.71,47.71,52.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,66,53.21,48.21,53.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,67,53.71,48.71,53.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,68,54.21,49.21,54.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,69,54.71,49.71,54.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,70,55.21,50.21,55.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,71,55.71,50.71,55.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,72,56.21,51.21,56.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,73,56.71,51.71,56.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,74,57.21,52.21,57.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,75,57.71,52.71,57.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,76,58.21,53.21,58.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,77,58.71,53.71,58.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,78,59.21,54.21,59.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,79,59.71,54.71,59.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,80,60.21,55.21,60.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,81,60.71,55.71,60.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,82,61.21,56.21,61.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,83,61.71,56.71,61.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,84,62.21,57.21,62.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,85,62.71,57.71,62.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,86,63.21,58.21,63.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,87,63.71,58.71,63.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,88,64.21,59.209999999999994,64.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,89,64.71,59.709999999999994,64.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,90,65.21,60.209999999999994,65.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,91,65.71,60.709999999999994,65.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,92,66.21,61.209999999999994,66.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,93,66.71,61.709999999999994,66.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,94,67.21,62.209999999999994,67.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,95,67.71,62.709999999999994,67.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,96,68.21,63.209999999999994,68.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,97,68.71,63.709999999999994,68.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,98,69.21,64.21,69.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,99,69.71,64.71,69.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,100,70.21,65.21,70.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,101,70.71,65.71,70.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,102,71.21,66.21,71.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,103,71.71,66.71,71.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,104,72.21,67.21,72.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,105,72.71,67.71,72.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,106,73.21,68.21,73.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,107,73.71,68.71,73.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,108,74.21,69.21,74.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,109,74.71,69.71,74.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,110,75.21,70.21,75.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,111,75.71,70.71,75.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,112,76.21,71.21,76.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,113,76.71,71.71,76.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,114,77.21,72.21,77.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,115,77.71,72.71,77.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,116,78.21,73.21,78.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,117,78.71,73.71,78.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,118,79.21,74.21,79.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,119,79.71,74.71,79.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,120,80.21,75.21,80.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,121,80.71,75.71,80.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,122,81.21,76.21,81.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,123,81.71,76.71,81.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,124,82.21,77.21,82.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,125,82.71,77.71,82.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,126,83.21,78.21,83.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,127,83.71,78.71,83.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,128,84.21,79.21,84.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,129,84.71,79.71,84.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,130,85.21,80.21,85.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,131,85.71,80.71,85.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,132,86.21,81.21,86.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,133,86.71,81.71,86.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,134,87.21,82.21,87.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,135,87.71,82.71,87.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,136,88.21,83.21,88.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,137,88.71,83.71,88.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,138,89.21,84.21,89.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,139,89.71,84.71,89.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,140,90.21,85.21,90.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,141,90.71,85.71,90.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,142,91.21,86.21,91.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,143,91.71,86.71,91.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,144,92.21,87.21,92.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,145,92.71,87.71,92.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,146,93.21,88.21,93.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,147,93.71,88.71,93.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,148,94.21,89.21,94.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,149,94.71,89.71,94.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,150,95.21,90.21,95.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,151,95.71,90.71,95.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,152,96.21,91.21,96.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,153,96.71,91.71,96.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,154,97.21,92.21,97.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,155,97.71,92.71,97.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,156,98.21,93.21,98.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,157,98.71,93.71,98.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,158,99.21,94.21,99.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,159,99.71,94.71,99.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,160,100.21,95.21,100.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,161,100.71,95.71,100.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,162,101.21,96.21,101.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,163,101.71,96.71,101.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,164,102.21,97.21,102.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,165,102.71,97.71,102.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,166,103.21,98.21,103.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,167,103.71,98.71,103.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,168,104.21,99.21,104.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,169,104.71,99.71,104.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,170,105.21,100.21,105.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,171,105.71,100.71,105.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,172,106.21,101.21,106.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,173,106.71,101.71,106.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,174,107.21,102.21,107.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,175,107.71,102.71,107.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,176,108.21,103.21,108.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,177,108.71,103.71,108.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,178,109.21,104.21,109.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,179,109.71,104.71,109.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,180,110.21,105.21,110.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,181,110.71,105.71,110.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,182,111.21,106.21,111.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,183,111.71,106.71,111.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,184,112.21,107.21,112.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,185,112.71,107.71,112.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,186,113.21,108.21,113.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,187,113.71,108.71,113.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,188,114.21,109.21,114.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,189,114.71,109.71,114.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,190,115.21,110.21,115.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,191,115.71,110.71,115.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,192,116.21,111.21,116.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,193,116.71,111.71,116.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,194,117.21,112.21,117.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,195,117.71,112.71,117.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,196,118.21,113.21,118.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,197,118.71,113.71,118.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,198,119.21,114.21,119.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,199,119.71,114.71,119.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,200,120.21,115.21,120.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,201,120.71,115.71,120.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,202,121.21,116.21,121.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,203,121.71,116.71,121.71,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,204,122.21,117.21,122.21,0,eligible_negative,,
f5aaf759-5702-4fe2-8f72-0f39b8ab6db5,205,122.71,117.71,122.71,0,eligible_negative,,
