run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
af068cd4-784e-43e7-a0b4-c7e37335e914,20,25.62,20.62,25.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,21,26.12,21.12,26.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,22,26.62,21.62,26.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,23,27.12,22.12,27.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,24,27.62,22.62,27.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,25,28.12,23.12,28.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,26,28.62,23.62,28.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,27,29.12,24.12,29.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,28,29.62,24.62,29.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,29,30.12,25.12,30.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,30,30.62,25.62,30.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,31,31.12,26.12,31.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,32,31.62,26.62,31.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,33,32.12,27.119999999999997,32.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,34,32.62,27.619999999999997,32.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,35,33.12,28.119999999999997,33.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,36,33.62,28.619999999999997,33.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,37,34.12,29.119999999999997,34.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,38,34.62,29.619999999999997,34.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,39,35.12,30.119999999999997,35.12,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,40,35.62,30.619999999999997,35.62,,excluded_near_event_or_injection,,
af068cd4-784e-43e7-a0b4-c7e37335e914,41,36.12,31.119999999999997,36.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,42,36.62,31.619999999999997,36.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,43,37.12,32.12,37.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,44,37.62,32.62,37.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,45,38.12,33.12,38.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,46,38.62,33.62,38.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,47,39.12,34.12,39.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,48,39.62,34.62,39.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,49,40.12,35.12,40.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,50,40.62,35.62,40.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,51,41.12,36.12,41.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,52,41.62,36.62,41.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,53,42.12,37.12,42.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,54,42.62,37.62,42.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,55,43.12,38.12,43.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,56,43.62,38.62,43.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,57,44.12,39.12,44.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,58,44.62,39.62,44.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,59,45.12,40.12,45.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,60,45.62,40.62,45.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,61,46.12,41.12,46.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,62,46.62,41.62,46.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,63,47.12,42.12,47.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,64,47.62,42.62,47.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,65,48.12,43.12,48.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,66,48.62,43.62,48.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,67,49.12,44.12,49.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,68,49.62,44.62,49.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,69,50.12,45.12,50.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,70,50.62,45.62,50.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,71,51.12,46.12,51.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,72,51.62,46.62,51.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,73,52.12,47.12,52.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,74,52.62,47.62,52.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,75,53.12,48.12,53.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,76,53.62,48.62,53.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,77,54.12,49.12,54.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,78,54.62,49.62,54.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,79,55.12,50.12,55.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,80,55.62,50.62,55.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,81,56.12,51.12,56.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,82,56.62,51.62,56.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,83,57.12,52.12,57.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,84,57.62,52.62,57.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,85,58.12,53.12,58.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,86,58.62,53.62,58.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,87,59.12,54.12,59.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,88,59.62,54.62,59.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,89,60.12,55.12,60.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,90,60.62,55.62,60.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,91,61.12,56.12,61.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,92,61.62,56.62,61.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,93,62.12,57.12,62.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,94,62.62,57.62,62.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,95,63.12,58.12,63.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,96,63.62,58.62,63.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,97,64.12,59.120000000000005,64.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,98,64.62,59.620000000000005,64.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,99,65.12,60.120000000000005,65.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,100,65.62,60.620000000000005,65.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,101,66.12,61.120000000000005,66.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,102,66.62,61.620000000000005,66.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,103,67.12,62.120000000000005,67.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,104,67.62,62.620000000000005,67.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,105,68.12,63.120000000000005,68.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,106,68.62,63.620000000000005,68.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,107,69.12,64.12,69.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,108,69.62,64.62,69.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,109,70.12,65.12,70.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,110,70.62,65.62,70.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,111,71.12,66.12,71.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,112,71.62,66.62,71.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,113,72.12,67.12,72.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,114,72.62,67.62,72.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,115,73.12,68.12,73.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,116,73.62,68.62,73.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,117,74.12,69.12,74.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,118,74.62,69.62,74.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,119,75.12,70.12,75.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,120,75.62,70.62,75.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,121,76.12,71.12,76.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,122,76.62,71.62,76.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,123,77.12,72.12,77.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,124,77.62,72.62,77.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,125,78.12,73.12,78.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,126,78.62,73.62,78.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,127,79.12,74.12,79.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,128,79.62,74.62,79.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,129,80.12,75.12,80.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,130,80.62,75.62,80.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,131,81.12,76.12,81.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,132,81.62,76.62,81.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,133,82.12,77.12,82.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,134,82.62,77.62,82.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,135,83.12,78.12,83.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,136,83.62,78.62,83.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,137,84.12,79.12,84.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,138,84.62,79.62,84.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,139,85.12,80.12,85.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,140,85.62,80.62,85.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,141,86.12,81.12,86.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,142,86.62,81.62,86.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,143,87.12,82.12,87.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,144,87.62,82.62,87.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,145,88.12,83.12,88.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,146,88.62,83.62,88.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,147,89.12,84.12,89.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,148,89.62,84.62,89.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,149,90.12,85.12,90.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,150,90.62,85.62,90.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,151,91.12,86.12,91.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,152,91.62,86.62,91.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,153,92.12,87.12,92.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,154,92.62,87.62,92.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,155,93.12,88.12,93.12,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,156,93.62,88.62,93.62,0,eligible_negative,,
af068cd4-784e-43e7-a0b4-c7e37335e914,157,94.12,89.12,94.12,0,eligible_negative,,
